Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2089	:	1777048810.987	     0.289	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2088 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2090	:	1777048811.108	     0.296	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2089 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2092	:	1777048811.408	     0.059	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2091 --exact --conditional:algorithm bisection
2093	:	1777048811.472	     0.115	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2092 --exact --conditional:algorithm bisection-pt
2091	:	1777048811.280	     0.512	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2090 --exact --conditional:algorithm bisection
2094	:	1777048811.590	     0.216	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2093 --exact --conditional:algorithm restart
2095	:	1777048811.795	     0.215	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2094 --exact --conditional:algorithm restart
2097	:	1777048812.013	     0.125	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2096 --exact --conditional:algorithm bisection-advanced-pt
2098	:	1777048812.141	     0.047	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2097 --conditional:precision 1e-6 --conditional:algorithm bisection
2096	:	1777048811.810	     0.414	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2095 --exact --conditional:algorithm bisection-advanced
2099	:	1777048812.193	     0.049	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2098 --conditional:precision 1e-6 --conditional:algorithm bisection
2100	:	1777048812.227	     0.045	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2099 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2044	:	1777048791.102	    21.411	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-2-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2043 --conditional:precision 1e-6 --conditional:algorithm restart
2103	:	1777048812.517	     0.046	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2102 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2104	:	1777048812.566	     0.046	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2103 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2105	:	1777048812.615	     0.108	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2104 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2106	:	1777048812.727	     0.058	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2105 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2107	:	1777048812.788	     0.108	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2106 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2108	:	1777048812.900	     0.119	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2107 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2109	:	1777048813.022	     0.113	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2108 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2064	:	1777048794.113	    19.976	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-2-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2063 --conditional:precision 1e-6 --conditional:algorithm restart
2111	:	1777048814.092	     0.095	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2110 --exact --conditional:algorithm bisection
2112	:	1777048814.191	     0.368	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2111 --exact --conditional:algorithm bisection-pt
2113	:	1777048814.563	     0.608	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2112 --exact --conditional:algorithm restart
2114	:	1777048815.174	     0.611	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2113 --exact --conditional:algorithm restart
2110	:	1777048813.140	     2.852	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2109 --exact --conditional:algorithm bisection
2116	:	1777048815.997	     0.337	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2115 --exact --conditional:algorithm bisection-advanced-pt
2117	:	1777048816.338	     0.078	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2116 --conditional:precision 1e-6 --conditional:algorithm bisection
2118	:	1777048816.420	     0.072	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2117 --conditional:precision 1e-6 --conditional:algorithm bisection
2119	:	1777048816.496	     0.073	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2118 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2115	:	1777048815.789	     2.109	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2114 --exact --conditional:algorithm bisection-advanced
2101	:	1777048812.244	    11.690	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2100 --conditional:precision 1e-6 --conditional:algorithm restart
2122	:	1777048823.937	     0.075	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2121 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2123	:	1777048824.017	     0.072	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2122 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2124	:	1777048824.093	     0.266	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2123 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2125	:	1777048824.364	     0.096	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2124 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2102	:	1777048812.275	    12.306	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2101 --conditional:precision 1e-6 --conditional:algorithm restart
2126	:	1777048824.465	     0.278	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2125 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2127	:	1777048824.584	     0.177	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2126 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2128	:	1777048824.746	     0.279	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2127 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2130	:	1777048825.029	     0.142	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2129 --exact --conditional:algorithm bisection
2131	:	1777048825.174	     1.101	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2130 --exact --conditional:algorithm bisection-pt
2132	:	1777048826.278	     1.693	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2131 --exact --conditional:algorithm restart
1892	:	1777048686.054	   142.465	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-8-301.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1891 --conditional:precision 1e-6 --conditional:algorithm restart
1893	:	1777048688.764	   139.992	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-8-301.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 1892 --conditional:precision 1e-6 --conditional:algorithm restart
2133	:	1777048827.976	     1.329	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2132 --exact --conditional:algorithm restart
2136	:	1777048829.309	     0.104	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2135 --conditional:precision 1e-6 --conditional:algorithm bisection
2137	:	1777048829.416	     0.109	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2136 --conditional:precision 1e-6 --conditional:algorithm bisection
2138	:	1777048829.528	     0.101	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2137 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2135	:	1777048828.759	     1.078	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2134 --exact --conditional:algorithm bisection-advanced-pt
2129	:	1777048824.766	     7.589	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2128 --exact --conditional:algorithm bisection
2141	:	1777048832.360	     0.105	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2140 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2142	:	1777048832.468	     0.101	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2141 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2143	:	1777048832.574	     0.445	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2142 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2144	:	1777048833.023	     0.145	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2143 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2145	:	1777048833.172	     0.453	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2144 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2146	:	1777048833.629	     0.410	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2145 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2147	:	1777048834.042	     0.398	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2146 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2134	:	1777048828.522	     7.582	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-151.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2133 --exact --conditional:algorithm bisection-advanced
2149	:	1777048836.109	     0.177	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2148 --exact --conditional:algorithm bisection
2150	:	1777048836.291	     1.922	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2149 --exact --conditional:algorithm bisection-pt
2151	:	1777048838.217	     1.532	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2150 --exact --conditional:algorithm restart
2152	:	1777048839.754	     1.526	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2151 --exact --conditional:algorithm restart
2120	:	1777048816.574	    31.843	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2119 --conditional:precision 1e-6 --conditional:algorithm restart
2148	:	1777048834.443	    14.099	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2147 --exact --conditional:algorithm bisection
2155	:	1777048848.547	     0.097	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2154 --conditional:precision 1e-6 --conditional:algorithm bisection
2156	:	1777048848.647	     0.090	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2155 --conditional:precision 1e-6 --conditional:algorithm bisection
2157	:	1777048848.740	     0.095	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2156 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2154	:	1777048848.419	     1.382	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2153 --exact --conditional:algorithm bisection-advanced-pt
2121	:	1777048817.902	    32.532	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2120 --conditional:precision 1e-6 --conditional:algorithm restart
2082	:	1777048807.714	    42.736	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-4-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2081 --conditional:precision 1e-6 --conditional:algorithm restart
2160	:	1777048850.439	     0.138	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2159 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2161	:	1777048850.455	     0.129	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2160 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2163	:	1777048850.587	     0.171	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2162 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2162	:	1777048850.581	     0.503	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2161 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
2164	:	1777048850.762	     0.530	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2163 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2165	:	1777048851.088	     0.556	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2164 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
2166	:	1777048851.296	     0.556	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2165 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
2168	:	1777048851.856	     0.064	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2167 --exact --conditional:algorithm bisection
2169	:	1777048851.925	     0.141	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2168 --exact --conditional:algorithm bisection-pt
2167	:	1777048851.648	     0.482	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2166 --exact --conditional:algorithm bisection
2171	:	1777048852.133	     0.173	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2170 --exact --conditional:algorithm restart
2170	:	1777048852.071	     0.268	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2169 --exact --conditional:algorithm restart
2173	:	1777048852.344	     0.138	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2172 --exact --conditional:algorithm bisection-advanced-pt
2174	:	1777048852.485	     0.054	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2173 --conditional:precision 1e-6 --conditional:algorithm bisection
2175	:	1777048852.543	     0.052	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2174 --conditional:precision 1e-6 --conditional:algorithm bisection
2176	:	1777048852.599	     0.052	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2175 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
2172	:	1777048852.308	     0.421	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-15-3-5-51.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 2171 --exact --conditional:algorithm bisection-advanced
